amount,hour1,state1,zip1,custAttr1,field1,custAttr2,field2,hour2,flag1,total,field3,field4,indicator1,indicator2,flag2,flag3,flag4,flag5,fraud,day
38.85,15,GA,301,1234567890143010,1,pnaysnybhhfbe@hndwqdmthn.com,1,15,1,38.85,4002,9,0,0,0,0,0,2,0,27
12.95,12,NV,891,1234567890133290,3,qvvnfpfikosxt@cox.net,0,12,1,12.95,-293,6,0,0,1,0,0,1,0,20
12.95,23,TN,370,1234567890129160,0,sowpbfpboerco@wtbkgstkbkpp.com,0,23,1,**,-5898,7,0,0,1,0,0,1,0,9
38.85,11,FL,347,1234567890127830,3,npfxdrnlpqmpw@cfl.rr.com,0,11,0,38.85,-8758,16,0,0,1,0,0,1,0,8
49.95,2,CA,934,1234567890184630,3,uxaaexcffoihg@aol.com,1,2,0,49.95,74,18,0,0,1,1,0,1,0,81
11.01,13,NJ,88,1234567890129610,3,hffdesqffiwvn17@hotmail.com,1,13,0,11.01,3870,11,0,0,0,0,0,2,1,22
38.85,7,FL,337,1234567890140500,2,vmrcniqdhnqjl@hotmail.com,0,7,1,**,1952,6,0,0,0,0,0,1,1,24
38.85,21,FL,328,1234567890150120,3,ngsmibtanjcti@hotmail.com,1,21,0,38.85,4587,25,1,0,1,0,0,1,0,35
12.95,7,IL,600,1234567890152510,0,iwbsljgwkrauk@msn.com,0,7,1,12.95,5466,14,0,0,1,1,0,3,1,43
49.95,19,IN,462,1234567890133680,0,yvabivlclnxjs@hotmail.com,1,18,0,49.95,-1402,24,0,0,1,1,0,1,0,15
49.95,22,NY,112,1234567890133820,2,syvaihucddiad777@aol.com,0,21,0,49.95,2626,8,0,0,1,0,0,1,0,15
,9,MI,483,1234567890188710,3,uqozygaiuaaku@ml.com,1,9,0,12.95,1514,17,0,0,1,1,0,1,0,87
25.9,22,OR,970,1234567890159880,3,ryktllffkvjon@aol.com,0,22,1,25.9,-225,8,0,0,0,0,0,2,0,48
49.95,13,GA,303,1234567890142900,2,xktbroapnwdbx@aol.com,0,13,1,49.95,-5120,6,0,0,0,0,0,1,0,27
38.85,17,IN,474,1234567890188160,3,ytrntacbyeusa@kzdjklckat.com,0,17,0,38.85,2156,21,0,0,1,0,0,1,0,85
12.95,14,WA,992,1234567890155950,3,jigbfhfoblxrr621@aol.com,0,14,0,12.95,1104,17,0,0,0,1,0,1,0,43
38.85,16,CA,951,1234567890127900,3,izowzadpswjta@aol.com,0,16,1,38.85,2551,9,0,0,0,0,0,2,1,51
12.95,22,MN,554,1234567890133040,2,tkdpoaqhitfzy@hotmail.com,0,22,1,12.95,4447,8,0,0,0,0,0,1,1,63
12.95,16,OR,977,1234567890154320,3,ipgfiaiiteicn42@juno.com,0,16,1,12.95,-2829,7,0,0,1,1,0,2,0,79
10.36,13,PA,189,1234567890145630,3,vexjxfftxxxhm@aol.com,1,13,0,10.36,-11374,19,0,0,1,1,0,1,1,30
38.85,18,VA,201,1234567890192920,3,dmxtzpxnajoko07@yahoo.com,1,18,0,38.85,-1740,14,0,0,1,1,0,1,0,92
12.95,17,AZ,853,1234567890131800,2,kcnkspoulycsa12701@netzero.com,1,17,0,**,5028,24,0,0,1,1,0,1,0,13
38.85,15,CT,62,1234567890131700,3,akagfyoiiuzqk@aol.com,0,15,1,38.85,-2850,9,0,0,0,0,0,1,0,13
38.85,9,CT,68,1234567890124310,0,jbhapbmibocxp@sbcglobal.net,0,9,0,38.85,-8470,21,0,0,0,0,0,1,1,2
12.95,11,TN,379,1234567890125620,2,mftdxqbrwdsro62489@aol.com,0,11,1,12.95,-17,10,0,0,1,1,0,1,0,4
12.95,1,CA,940,1234567890193150,3,wrffdpsnzvplv@vejgshdgqzh.com,0,1,0,12.95,3832,8,1,0,1,0,0,1,0,93
38.85,10,FL,323,1234567890147140,3,obuxvjsquvjpp@earthlink.net,1,11,0,38.85,3028,7,0,0,1,1,0,2,0,32
38.85,12,TX,750,1234567890157430,3,ssgdcgajzmxvs1@comcast.net,0,12,0,38.85,-7657,18,0,0,0,1,0,1,0,45
38.85,13,CA,903,1234567890190160,2,ixasqryievqdg1@comcast.net,1,14,0,38.85,6268,25,0,0,0,0,0,1,0,89
12.95,20,CA,920,1234567890133730,3,itwfzjmeyomkv@adelphia.net,0,20,1,12.95,109,8,0,0,0,0,0,1,0,15
12.95,23,CA,950,1234567890130430,3,svvpnomveclxl@sbcglobal.net,0,23,1,12.95,-2188,11,0,0,0,0,0,1,0,11
38.85,14,VA,232,1234567890131640,3,jilzmjrxybygv@daekhgrr.com,0,14,1,38.85,3511,8,0,0,0,0,0,1,1,13
12.95,21,FL,342,1234567890144430,0,sfgdntasnukrl@aol.com,1,21,1,12.95,-11,9,0,0,1,0,0,2,0,28
38.85,13,NY,100,1234567890170040,2,ipyzpiuxalydk@worldnet.att.net,0,13,0,38.85,1290,6,0,0,0,0,0,1,0,62
49.95,11,MD,212,1234567890167290,2,kogdfbudpsiqt@yahoo.com,0,11,1,49.95,2403,8,0,0,0,0,0,1,0,58
,8,FL,333,1234567890172740,2,omlgnifrwigkj@hnpvleccwwhbos.net,1,8,1,38.85,-2955,23,0,0,0,0,0,1,0,71
49.95,7,FL,322,1234567890138600,3,lbsqpijvipiww0@aol.com,1,7,0,49.95,-313,17,0,0,1,0,0,1,0,22
38.85,17,CA,902,1234567890132760,3,wqdlxtcfumlbl@yahoo.com,1,17,0,38.85,-2167,29,0,0,0,0,0,1,1,14
12.95,12,MD,207,1234567890190810,3,khqvvnmfqqewk@aol.com,1,12,0,**,5097,22,0,0,1,1,0,1,0,90
38.85,9,NY,144,1234567890157990,2,itwhrxqsxprbl1@rochester.rr.com,0,9,0,38.85,-7951,25,0,0,1,0,0,1,0,46
38.85,20,CA,900,1234567890171140,2,doibsqorarsot@earthlink.net,0,20,1,38.85,3549,10,0,0,0,0,0,1,0,63
12.95,12,GA,301,1234567890162760,2,daxonimdvbrft@aol.com,0,12,1,12.95,1794,7,0,0,1,1,0,1,0,52
25.9,23,CA,912,1234567890139530,3,tglkivyodpegl@yahoo.com,0,23,1,25.9,2061,10,0,0,1,1,0,2,0,22
20.72,11,IL,600,1234567890156820,0,rlygixrbmxlsw2308@aol.com,0,11,1,20.72,-8293,11,0,0,0,0,0,2,1,84
0,10,LA,707,1234567890123620,4,zwzihwgzxohnq@cbbtr.com,0,10,1,0,5831,9,0,0,1,1,0,3278,1,1
12.95,9,SC,296,1234567890184690,3,zswxmjwaqjrsq@msn.com,1,9,1,12.95,3672,17,0,0,1,0,0,1,0,81
12.95,8,FL,346,1234567890192400,3,pdivuakngpwhi55@yahoo.com,1,8,1,12.95,-3143,18,0,0,1,1,0,2,0,92
12.95,12,MI,486,1234567890195120,2,kyucxhoxnntdx376@aol.com,0,12,1,12.95,-5683,10,0,0,0,0,0,2,0,96
49.95,23,CA,932,1234567890165320,3,qnlftmteqtyca6002@earthlink.net,1,22,0,49.95,6750,31,0,0,1,1,0,1,0,55
12.95,8,MD,211,1234567890179850,3,kovvjjgzbjduv@erjwddujqbv.com,0,8,1,12.95,1651,18,0,0,1,1,0,1,0,75
10.36,14,NV,890,1234567890133580,3,omenhgbvxlpnx@cox.net,0,14,1,10.36,-2250,10,0,0,1,1,0,1,0,52
38.85,16,CA,927,1234567890155150,2,znaegwdbkeuwm@gmail.com,0,16,0,38.85,4896,13,0,0,0,0,0,1,0,42
38.85,13,GA,305,1234567890125140,3,zsyugkowyrvkw310@aol.com,1,13,0,**,879,20,0,0,1,1,0,2,0,3
38.85,13,IL,604,1234567890131530,3,obudstdhilwgg@yahoo.com,1,13,0,38.85,3963,19,0,0,0,0,0,1,0,13
38.85,16,VA,234,1234567890162150,3,tavdodvmzjabi@lycos.com,0,16,0,38.85,4064,24,0,0,0,0,0,1,0,51
12.95,9,AK,100,1234567890141970,2,eqqgvoyzpozgt@aol.com,1,9,0,12.95,4857,6,0,0,1,1,0,1,0,26
38.85,9,VA,224,1234567890174990,3,ymlpntgabvqes@aol.com,0,9,1,38.85,1078,19,0,0,1,1,0,1,0,69
38.85,15,MD,209,1234567890170160,2,yozzxjysugnpg@comcast.net,0,15,1,38.85,2283,10,0,0,0,0,0,2,0,62
12.95,11,GA,300,1234567890134890,3,ccyzbwgfaovpv@suntrust.com,1,10,0,12.95,3822,10,0,0,1,1,0,3,0,64
11.01,2,CA,917,1234567890176950,3,hrzenbqeompzb@rxgowmnqlqerr.com,0,2,0,11.01,3520,22,0,0,0,0,0,1,0,71
38.85,10,FL,330,1234567890163370,2,pfesrfpopsapo100@hotmail.com,1,10,0,**,-3656,10,0,0,1,1,0,1,0,53
11.01,9,OH,452,1234567890132230,0,umnztgowcluqv@msn.com,1,9,1,11.01,-1905,7,0,0,0,0,0,1,0,14
12.95,17,NC,280,1234567890123480,3,ebciyzdxesqxv@yahoo.com,0,17,1,12.95,4636,9,0,0,1,1,0,2,0,58
,12,NY,115,1234567890140740,0,zlprxssrozvbo@aol.com,0,12,0,38.85,-2078,14,0,0,0,0,0,1,0,24
12.95,14,PA,156,1234567890193480,2,lhprpjvokziwr@ejzgd.com,1,14,0,12.95,-1305,15,0,0,0,0,0,1,0,93
12.95,14,NJ,79,1234567890193490,0,bfdaukzxouemq@attws.com,1,14,0,12.95,-430,23,0,0,0,0,0,1,0,93
38.85,14,FL,336,1234567890167430,3,hemvcwcidlrbc6@aol.com,0,14,0,38.85,-5914,15,0,0,0,1,0,1,1,58
12.95,14,FL,335,1234567890177360,3,jmljggzsmrjvt1980@aol.com,1,14,1,12.95,5758,20,1,0,0,0,0,1,0,71
38.85,21,GA,314,1234567890158970,3,dvubpfwfxcpwk@hotmail.com,1,21,1,38.85,3403,6,0,0,1,1,0,2,0,47
10.36,14,MO,640,1234567890126510,3,bygqeofwwwmbx@att.net,1,14,1,10.36,-962,9,0,0,0,0,0,1,0,18
38.85,1,IN,476,1234567890150990,3,oxkmsnohylhlq@alxpopowikcbz.com,1,1,0,38.85,-195,26,0,0,0,0,0,1,0,37
12.95,22,MN,551,1234567890196040,3,ybhathwsnmfsg@yahoo.com,0,22,1,12.95,6045,16,0,0,0,0,0,1,0,97
31.08,10,LA,701,1234567890140610,3,ajyunlpnxaevz@cox.net,1,10,0,31.08,4816,14,0,0,1,1,0,1,0,24
10.36,2,NE,681,1234567890126340,3,vndibzclekwkk703@cox.net,0,2,1,10.36,2202,9,0,0,1,0,0,1,0,6
38.85,14,AZ,852,1234567890170860,2,yifjarmtebvxo24@cox.net,0,14,0,38.85,4782,9,0,0,0,0,0,1,0,63
38.85,13,TN,373,1234567890131290,3,wwnpvncortuyl@mchsi.com,0,13,1,38.85,-3506,21,0,0,1,1,0,1,0,16
12.95,11,FL,328,1234567890148630,3,argofwqshevsm@hotmail.com,0,11,1,12.95,2925,7,0,0,1,0,0,1,0,65
38.85,11,CT,68,1234567890147140,0,evnudhuzpzrdt@hotmail.com,0,11,0,38.85,3105,6,0,0,0,0,0,1,0,32
49.95,17,NY,112,1234567890189610,0,ojdokjsitqytf@yahoo.com,0,17,1,49.95,2905,6,0,0,0,0,0,1,1,88
38.85,19,NV,891,1234567890181960,3,wddkwnpesfhdg31@msn.com,0,19,1,38.85,-4367,9,1,0,0,0,0,1,0,77
38.85,13,LA,707,1234567890144910,2,azggbqpejfxqm3@yahoo.com,1,13,0,38.85,-1362,20,0,0,0,0,0,1,0,29
0,10,NJ,70,1234567890159190,4,ctpiicfvnetzk@itt.com,0,10,0,0,-3581,21,0,0,0,0,0,1,0,48
12.95,16,MS,390,1234567890189020,3,xoggecchodjjg@zklgeyts.com,1,16,0,12.95,-477,18,0,0,0,0,0,1,0,87
38.85,12,UT,840,1234567890168100,3,folubaxnmbqni@hotmail.com,1,12,1,38.85,5591,19,0,0,1,0,0,1,0,59
49.95,11,CA,953,1234567890144780,3,jiqyagzpekdro@sbcglobal.net,1,11,1,49.95,-644,23,0,0,1,1,0,1,0,29
,20,AK,998,1234567890130240,0,ctbfvqbmsgcsa@gci.net,1,20,0,12.95,-2608,15,0,1,1,0,0,2,0,11
12.95,15,CA,917,1234567890156010,2,ljvuvfpuwfslv@hotmail.com,0,15,1,12.95,3313,9,0,0,0,0,0,1,0,43
12.95,18,CA,945,1234567890159680,3,heeksdhsuvbgl@yahoo.com,1,18,1,12.95,3509,9,0,0,0,0,0,2,0,48
12.95,16,RI,29,1234567890157630,3,mpuasjaodoeot@yahoo.com,0,16,0,12.95,-1744,18,0,0,1,1,0,1,0,45
20.72,13,NY,108,1234567890129480,0,mzvufiuvvjrbp102@optonline.net,0,13,1,20.72,177,21,0,0,0,0,0,1,0,10
38.85,7,NY,117,1234567890124250,2,vqwyobyfezzam4@aol.com,0,7,1,38.85,130,14,0,0,1,0,0,2,0,2
12.95,16,TX,778,1234567890180120,3,ifpcmzdtvffop46@hotmail.com,1,16,0,12.95,1981,22,0,0,0,0,0,1,0,75
10.36,19,OH,441,1234567890179630,3,mljtprcyshxzy1@hotmail.com,0,19,1,10.36,7067,8,0,0,0,0,0,1,0,74
38.85,12,GA,302,1234567890183250,3,fkxamrdghkxka@bellsouth.com,1,12,0,38.85,5032,11,0,0,0,0,0,1,0,79
31.08,11,AR,722,1234567890139800,2,injpclfqaqnmi@xdvmq.gatech,0,11,0,31.08,4165,22,0,0,1,1,0,1,0,23
10.36,13,AZ,852,1234567890172240,3,rupbmpzeqcbdw@asu.edu,0,13,1,10.36,6965,14,0,0,1,1,0,1,0,65
25.9,12,GA,300,1234567890152050,2,ibmyaevmehifl@yahoo.com,1,12,1,25.9,1057,19,0,0,1,1,0,1,0,70
12.95,10,VA,229,1234567890153960,3,pxqatlunrbldr@qiaqvsfpkvwafz.com,1,10,0,12.95,-3232,28,0,0,1,1,0,1,0,41
12.95,18,NY,112,1234567890139820,0,dphqqlxottwbo@aol.com,0,18,1,12.95,-2277,11,0,0,1,1,0,1,0,29
38.85,11,IN,466,1234567890156590,3,vibksdzipyqul33@hotmail.com,1,11,1,38.85,6368,6,0,0,0,1,0,1,0,44
42.46,18,NV,891,1234567890161320,3,mcbkfnoqqbsaf@myway.com,0,18,0,42.46,-65,9,0,0,1,1,0,1,0,50
31.08,20,NV,891,1234567890136040,3,sdtzxhwapyubw@gmail.com,0,20,1,31.08,2332,9,0,0,0,0,0,1,1,34
38.85,20,CA,922,1234567890178370,3,dxzlbwxurinmx129@yahoo.com,1,20,0,38.85,7020,9,0,0,0,0,0,1,0,72
10.36,6,GA,302,1234567890170580,3,miijirbglelkt@bellsouth.net,0,6,1,10.36,-293,6,0,0,1,0,0,2,0,63
12.95,10,FL,330,1234567890172070,0,bjctugimzjavd@peecpguwpgte.com,1,10,0,12.95,-8452,21,0,0,0,0,0,1,0,65
10.36,16,NJ,75,1234567890149780,3,lqxokifgtcynl100@onebox.com,0,16,1,10.36,2773,19,0,0,1,1,0,1,0,35
12.95,18,WA,982,1234567890159660,3,ojebxvtwjrnjk@worldnet.att.net,1,18,0,12.95,-5261,30,0,0,0,0,0,1,0,48
12.95,12,CO,802,1234567890183210,3,uqyocoonvggkr@comcast.net,1,12,0,12.95,1284,22,0,0,0,0,0,1,0,79
38.85,7,CA,941,1234567890141920,3,ogdlcxvvpfvwj@yahoo.com,0,7,0,38.85,1881,15,1,0,1,0,0,1,0,26
12.95,13,LA,703,1234567890178080,3,refaapukvasor@sw.rr.com,1,13,0,12.95,3901,16,0,0,0,0,0,1,0,72
12.95,18,CA,920,1234567890174640,2,ylmbuwhalqxzw@qaqlvdt.edu,0,18,0,12.95,4512,22,0,0,0,0,0,1,0,68
12.95,23,OH,448,1234567890156350,2,fbrtpmkyibmyl.1@osu.edu,0,22,1,12.95,6565,11,0,0,0,0,0,1,0,43
38.85,10,CO,800,1234567890181470,2,srxahyzhpfldg@nextel.com,1,10,1,38.85,1374,8,0,0,1,0,0,2,0,77
10.36,20,MI,480,1234567890123920,3,nwufbdovzievu@aol.com,1,20,1,10.36,-185,18,0,0,1,1,0,1,0,17
12.95,13,CA,923,1234567890178050,3,frysytjkddwwb@hotmail.com,0,13,0,12.95,4336,19,0,0,0,0,0,1,0,72
10.36,19,TX,791,1234567890124020,3,fonqskdlekkvw90210@yahoo.com,0,19,1,**,-3056,13,0,1,0,0,0,1,1,1
38.85,6,SC,290,1234567890178510,3,mqqyeklrjbwrm@qwmscfhvpn.org,1,6,0,38.85,-1962,14,0,0,1,0,0,1,0,73
12.95,20,IL,606,1234567890141760,3,lruymvryiwhca@aol.com,0,20,0,**,-750,15,1,0,1,1,0,1,0,25
38.85,13,CA,921,1234567890148610,3,zjwdyfqhibhzm@cox.net,1,13,0,38.85,810,25,0,0,1,1,0,1,0,34
49.95,18,WA,982,1234567890129700,3,hynzxinxyyoug@comcast.net,1,18,0,49.95,294,11,0,0,1,1,0,2,0,10
0,9,LA,708,1234567890164610,4,pugrmyvovmvyp@cbbtr.com,1,9,0,0,2972,12,0,0,1,1,0,364,1,55
38.85,15,NY,140,1234567890149760,2,uguddikzdgzuc@buffalo.com,0,15,1,38.85,1758,8,0,0,0,0,0,3,0,35
38.85,23,CA,911,1234567890174850,3,wbnannajflefo@msn.com,0,23,0,38.85,4021,8,0,0,1,1,0,1,1,68
12.95,20,CA,945,1234567890152940,3,pmfvqolnqqyrf7@prodigy.net,1,20,1,12.95,539,9,0,0,0,0,0,1,0,39
12.95,13,ID,833,1234567890152080,3,xgysznumzkqnt@qwest.net,0,13,0,12.95,-42,18,0,1,0,0,0,2,0,38
12.95,16,MN,554,1234567890129600,3,rldxxrontzxbq@enlukhqwe.com,1,16,1,12.95,1053,7,0,0,0,0,0,1,0,10
11.01,16,FL,331,1234567890191100,1,wfomcxuvhvhcr@efnjxtzmngo.com,0,16,1,11.01,5874,10,1,0,1,0,0,1,0,90
12.95,5,CT,64,1234567890169220,2,baepscrupfumc@sbcglobal.net,0,5,1,12.95,-5546,13,0,0,1,0,0,1,0,61
12.95,10,IN,460,1234567890152570,3,uqiqrbekrigqn@aol.com,1,10,1,12.95,189,8,0,0,1,0,0,1,0,39
31.08,10,CA,908,1234567890182930,3,yczxeqbspcnnn3@msn.com,0,10,1,31.08,-5181,9,0,0,0,0,0,1,0,80
10.36,18,AZ,852,1234567890148890,0,wmydjepwmxlao@cableaz.com,0,18,0,10.36,1330,6,0,0,0,0,0,1,0,34
38.85,14,NJ,88,1234567890171530,2,cqhgajgofbaha@aol.com,1,14,0,38.85,-115,9,0,0,1,1,0,1,0,64
38.85,15,VA,223,1234567890168250,0,guuyeciovjshv@hotmail.com,0,15,1,38.85,3314,13,0,0,0,0,0,1,1,59
,16,FL,333,1234567890180890,3,sjhoegqphurbr51@aol.com,0,16,0,25.9,-4581,15,0,0,1,1,0,2,0,76
12.95,16,CA,900,1234567890156850,0,smvhqdeljuigu@xshowmkw.com,0,16,0,12.95,3382,24,0,0,0,1,0,1,0,44
38.85,15,MO,631,1234567890158220,2,bleqymitewirn@kltyhxnfcmyadybz.com,1,15,1,38.85,1805,8,0,0,1,1,0,1,0,46
38.85,15,AR,721,1234567890193420,0,lsauigdaqnjle@kkdjlfxcavtypwvq.net,0,15,0,38.85,-1349,26,0,0,1,1,0,1,0,93
38.85,14,WA,980,1234567890188940,3,faxibneswytwi@yahoo.com,1,14,0,38.85,-1049,8,0,0,0,1,0,1,0,87
12.95,19,GA,300,1234567890148080,3,lfovzjhghisyb0909@msn.com,1,19,1,12.95,5879,8,0,0,0,0,0,2,0,33
39.96,12,AZ,852,1234567890142810,3,zffdgwalnkbbk@hotmail.com,1,12,0,39.96,2846,19,0,0,1,0,0,1,0,27
,15,LA,708,1234567890154280,4,zsxbringavcae@cbbtr.com,1,15,1,0,-6202,14,0,0,1,1,0,1434,1,41
10.36,14,VA,236,1234567890164900,3,vwvzvskonivwj@ppnrcjb.com,0,14,0,10.36,852,24,0,0,1,0,0,1,0,55
12.95,8,NC,280,1234567890169260,3,wfydwbvslaxpp48378@aol.com,0,8,0,12.95,-9561,18,0,0,0,0,0,1,0,61
,14,VA,245,1234567890127220,2,lcgtworevbapx22@hotmail.com,0,14,0,38.85,1435,8,0,0,1,1,0,2,0,7
12.95,0,HI,967,1234567890172670,3,kzgzmftclsmsk@hawaii.rr.com,1,0,0,12.95,-5367,10,0,0,1,0,0,1,0,66
,16,TX,750,1234567890150670,3,tqbfejyyrbgqq@verizon.net,0,16,1,49.95,666,24,0,0,1,1,0,2,0,36
12.95,15,WA,986,1234567890158760,3,kkhdkedgsbskt821@webtv.net,0,15,0,12.95,-8326,18,0,0,0,0,0,1,0,47
38.85,13,TX,770,1234567890177280,3,gudhaamqoeurx@houston.rr.com,0,13,0,**,-2549,15,0,0,1,1,0,3,0,71
31.08,21,NC,276,1234567890180790,3,uwesojupfxurj2002@yahoo.com,1,21,0,31.08,2044,22,0,0,0,0,0,1,0,76
49.95,9,NE,691,1234567890172760,3,yicasohpcnuhs@fitr.dot,0,9,0,49.95,2895,7,0,0,1,0,0,1,0,66
,12,MA,27,1234567890135580,3,boupavihmgsjd2001@yahoo.com,0,11,0,12.95,-5492,19,0,0,1,0,0,1,0,18
38.85,14,CT,68,1234567890131650,0,hnuqpkoiqcxxc@hotmail.com,0,15,0,38.85,2642,21,0,0,0,0,0,1,0,13
12.95,18,WA,981,1234567890141700,3,xrklpgbguoazi@yahoo.com,0,18,1,12.95,54,26,0,0,0,0,0,1,0,25
38.85,17,IN,469,1234567890158840,0,nlvyrpbbmxhxq@insightbb.com,0,17,0,38.85,-3257,25,0,0,0,0,0,1,0,47
49.95,11,NC,285,1234567890132380,3,sqrbhczinoxts1910@yahoo.com,0,11,0,49.95,3628,20,0,1,0,0,0,1,0,14
38.85,9,FL,334,1234567890140550,0,nriplivijuwbr@att.net,0,9,1,38.85,-1046,7,0,0,0,1,0,1,0,24
10.36,9,NY,100,1234567890148330,3,wlnzoonctbyih@gmail.com,1,9,0,10.36,5134,12,0,0,0,0,0,1,0,34
0,17,NV,890,1234567890192880,4,ljivkqtxuqwwc7@aol.com,1,17,0,0,5650,21,0,0,0,0,0,1,1,92
,12,CA,921,1234567890124390,3,uendbrnqpfsov105@hotmail.com,0,12,1,12.95,284,10,0,0,0,0,0,2,1,59
12.95,15,WV,260,1234567890140080,3,dckxqdfamkaov@hotmail.com,1,15,1,12.95,4843,8,0,0,1,0,0,1,0,23
38.85,17,CA,934,1234567890145960,3,ksddlkbnliuvs@charter.net,0,17,0,38.85,-5505,11,0,0,1,1,0,1,0,30
20.72,12,OH,430,1234567890158080,0,nqbgajkuibklj@cmncohpdswaw.com,0,12,0,20.72,943,21,0,0,1,1,0,1,0,46
38.85,13,CT,68,1234567890184160,3,vcvzzehqdfcoy@gcaaemnrnvqqcxri.com,1,13,0,38.85,2840,32,0,0,0,0,0,1,0,80
38.85,17,CA,902,1234567890135200,3,ztzgzahvtouum@fwmlzkvsypk.com,0,17,1,38.85,2539,9,0,0,0,0,0,1,0,17
38.85,18,PA,191,1234567890133690,3,jwtbgdvepsnry@afujgo.com,1,18,1,38.85,392,9,0,0,1,0,0,1,0,69
12.95,19,FL,330,1234567890138320,3,nqtxnancwmipz42@aol.com,1,19,0,12.95,-905,18,0,0,1,1,0,1,0,21
31.08,18,MA,21,1234567890172480,3,aitlshymnaume@yahoo.com,1,18,0,31.08,4680,16,0,0,1,1,0,1,0,65
,17,CA,956,1234567890136300,3,ykdujtgykwdsx88@comcast.net,0,17,1,12.95,-2258,22,0,0,1,0,0,1,1,53
25.9,21,TX,770,1234567890151680,2,eitzpckqdgbqa1869@yahoo.com,0,21,1,25.9,4240,8,0,0,1,1,0,2,0,37
38.85,18,FL,344,1234567890172480,3,lywydkxvuvdlv66@yahoo.com,1,18,0,38.85,3896,22,0,0,1,1,0,1,0,65
,17,FL,333,1234567890192010,2,vbdhlqkwmufsg@aol.com,0,16,1,12.95,-6049,17,0,0,0,1,0,1,0,91
12.95,12,CA,952,1234567890154070,0,ecprgufshqdbd@rttrptwjs.com,0,12,0,12.95,-3906,19,0,0,0,0,0,1,0,41
12.95,16,VA,240,1234567890124660,3,bclzzkaqcfxxv@juno.com,0,16,1,12.95,1109,24,0,0,0,1,0,1,0,2
59.4,17,LA,700,1234567890130920,3,sjtaqrglnsyfw7@cox.net,1,16,1,59.4,3520,7,0,0,1,0,0,1,0,12
12.95,13,MD,207,1234567890126590,2,baiokxdgulkzx@hotmail.com,1,13,0,**,5601,23,1,0,0,0,0,1,0,6
12.95,0,FL,322,1234567890174110,0,ejwmqlqwhhpdf@uty.edu,0,0,0,12.95,-4101,14,0,0,1,1,0,1,0,68
12.95,10,FL,327,1234567890195490,3,drzmkntdinith@cfl.rr.com,0,10,1,12.95,-3846,9,0,0,0,0,0,2,0,97
49.95,13,FL,326,1234567890162850,3,pbsjzagilszaz@mjsfsdflwf.com,1,13,0,49.95,2509,14,0,0,1,0,0,1,0,52
25.9,14,CA,945,1234567890178090,3,rzlqqovszfeoc2974@sbc.com,0,14,1,25.9,779,14,0,0,0,0,0,1,0,77
49.95,10,NY,117,1234567890196940,2,qprhtndmwkdzv@gmail.com,0,10,0,**,-254,16,0,1,0,0,0,1,0,99
39.96,20,MA,21,1234567890193030,2,dbotpnldpmzir526094@yahoo.com,0,20,0,**,4327,19,0,0,0,0,0,1,0,92
49.95,20,FL,330,1234567890152940,3,iapshmiupjypl@pjaeqxpfmt.hn,0,20,0,49.95,-11246,11,1,0,1,0,0,1,0,39
31.08,11,WA,980,1234567890132340,3,oyvfoawmdswxj.@comcast.net,0,11,1,31.08,4088,8,0,0,1,1,0,1,0,14
49.95,23,CO,800,1234567890194420,3,akpyikcoputhd@yahoo.com,1,23,1,49.95,4132,9,0,0,0,0,0,1,0,94
38.85,0,WA,980,1234567890179790,3,rliaffncmxfvn@hotmail.com,0,0,0,38.85,2018,21,0,0,1,1,0,1,0,75
49.95,16,DC,200,1234567890156100,3,guxgtyszxxgmj@yahoo.com,1,16,0,49.95,3064,22,0,0,0,0,0,1,0,43
38.85,10,NE,689,1234567890190700,3,oscgpyhtezspx@charterinternet.com,0,10,0,38.85,-8955,24,0,0,1,1,0,1,0,90
12.95,18,MI,481,1234567890194800,3,lwvhbthvlpreb@michigan.gov,1,18,0,12.95,-4872,19,0,0,0,0,0,1,0,95
0,16,CA,926,1234567890148850,4,rlygixrbmxlsw819@msn.com,0,16,0,0,4366,17,0,0,0,0,0,1,1,34
12.95,20,FL,334,1234567890163120,2,wzyocwklxslvn@hotmail.com,0,20,1,12.95,-1145,9,0,0,0,0,0,1,0,52
38.85,21,WA,981,1234567890127560,2,fdzfvihqkuqec@qwest.net,1,21,0,38.85,-2018,18,0,1,1,1,0,1,0,7
25.9,8,TN,370,1234567890144640,2,joozculyhmtxg2000@yahoo.com,0,8,1,25.9,1413,22,0,0,0,0,0,1,0,30
12.95,20,TX,770,1234567890184490,3,qevolvredxgwf@excite.com,0,20,0,12.95,-7226,9,0,0,0,1,0,1,0,80
10.36,8,FL,331,1234567890171270,1,mvaolazxdydem@aol.com,0,8,1,10.36,-2223,9,1,0,0,0,0,1,1,64
38.85,13,TX,775,1234567890144890,3,iqacdlepxvfct@hoyeoe.com,0,13,1,38.85,2524,13,0,1,0,0,0,1,0,29
39.96,12,IA,503,1234567890134060,3,xmwylwkmaoxjb@msn.com,0,12,0,39.96,-3883,25,0,0,1,0,0,1,0,16
38.85,9,NJ,76,1234567890131310,0,pggngpgqqsakl@fzgtbobvsj.com,0,10,0,38.85,-2898,20,0,0,0,0,0,1,0,13
29.13,17,VA,220,1234567890188170,2,zyfccrfsdhcqi@aol.com,0,17,0,29.13,2948,18,0,0,1,1,0,1,0,85
,19,MA,23,1234567890167660,3,eohmrxjqqfjfp@hotmail.com,0,19,1,25.9,2256,9,0,0,1,0,0,2,0,58
